ticket_id,customer_id,created_date,category,priority,resolution_hours,satisfaction_rating
TKT-0007003,CUST-004458,2023-12-20,Technical,Medium,69.3,5
TKT-0007004,CUST-003307,2024-09-14,Account,Medium,37.2,2
TKT-0007005,CUST-001778,2024-03-30,Account,Critical,95.6,5
TKT-0007006,CUST-002812,2024-02-26,Bug,Medium,57.5,5
TKT-0007007,CUST-003151,2023-11-20,Feature Request,High,68.3,4
TKT-0007008,CUST-003422,2024-05-23,Billing,Critical,107.1,5
TKT-0007009,CUST-003817,2023-04-05,Technical,Low,28.1,5
TKT-0007010,CUST-002316,2023-07-08,Account,High,72.3,4
TKT-0007011,CUST-003293,2023-12-13,Technical,High,58.7,5
TKT-0007012,CUST-001015,2023-09-20,Technical,Medium,58.1,5
TKT-0007013,CUST-002882,2023-11-02,Technical,High,61.3,4
TKT-0007014,CUST-000068,2023-12-25,Bug,High,84.6,4
TKT-0007015,CUST-003218,2024-07-12,Bug,Low,19.4,3
TKT-0007016,CUST-004223,2023-11-05,Bug,Low,17.7,4
TKT-0007017,CUST-004372,2024-03-27,Bug,Medium,29.7,1
TKT-0007018,CUST-002623,2024-08-04,Bug,Medium,26.4,3
TKT-0007019,CUST-002636,2024-11-11,Billing,Low,24.6,5
TKT-0007020,CUST-002057,2023-12-28,Feature Request,High,59.6,4
TKT-0007021,CUST-002473,2023-03-31,Feature Request,Low,33.2,4
TKT-0007022,CUST-002643,2024-09-01,Bug,High,81.3,3
TKT-0007023,CUST-001208,2024-02-05,Feature Request,Medium,36.9,5
TKT-0007024,CUST-001313,2023-03-07,Bug,Medium,60.6,3
TKT-0007025,CUST-001065,2023-09-18,Account,High,94.1,5
TKT-0007026,CUST-001912,2024-08-10,Technical,Critical,90.1,5
TKT-0007027,CUST-001148,2024-09-22,Technical,Low,23.5,4
TKT-0007028,CUST-004384,2023-01-19,Technical,High,93.2,4
TKT-0007029,CUST-000447,2023-03-10,Bug,Low,19.3,4
TKT-0007030,CUST-004779,2024-11-06,Billing,Medium,52.7,4
TKT-0007031,CUST-003218,2024-12-21,Bug,High,82.1,4
TKT-0007032,CUST-000040,2023-09-28,Feature Request,Medium,48.6,4
TKT-0007033,CUST-000281,2023-01-29,Technical,Medium,31.9,5
TKT-0007034,CUST-000102,2024-12-10,Bug,Low,32.9,3
TKT-0007035,CUST-004070,2024-08-24,Technical,Low,34.3,1
TKT-0007036,CUST-000678,2023-01-22,Account,Medium,41.8,5
TKT-0007037,CUST-000987,2023-12-09,Feature Request,Medium,45.5,5
TKT-0007038,CUST-002594,2023-11-07,Feature Request,Medium,52.4,3
TKT-0007039,CUST-002717,2024-10-22,Feature Request,Medium,35.5,4
TKT-0007040,CUST-003481,2023-11-04,Bug,Medium,68.8,4
TKT-0007041,CUST-000541,2023-11-15,Bug,High,92.8,3
TKT-0007042,CUST-002767,2024-08-08,Bug,Medium,64.1,4
TKT-0007043,CUST-002850,2024-03-08,Account,Medium,33.2,5
TKT-0007044,CUST-004213,2023-06-24,Account,Low,22.6,4
TKT-0007045,CUST-001803,2024-10-26,Account,Medium,56.7,5
TKT-0007046,CUST-002744,2024-01-19,Billing,Critical,97.5,4
TKT-0007047,CUST-002932,2023-05-29,Bug,High,50.7,5
TKT-0007048,CUST-000302,2023-04-23,Bug,High,70.7,4
TKT-0007049,CUST-001776,2024-03-07,Account,Medium,47.0,3
TKT-0007050,CUST-001219,2023-12-24,Account,Low,20.8,2
TKT-0007051,CUST-001067,2023-09-10,Bug,Medium,37.6,3
TKT-0007052,CUST-002452,2024-07-18,Bug,Medium,56.5,5
TKT-0007053,CUST-001224,2024-09-21,Billing,Medium,44.4,3
TKT-0007054,CUST-000149,2024-04-12,Bug,Medium,43.6,5
TKT-0007055,CUST-000643,2023-08-11,Bug,High,50.3,5
TKT-0007056,CUST-000088,2024-08-19,Technical,Low,36.4,5
TKT-0007057,CUST-002452,2024-11-20,Bug,Medium,37.7,4
TKT-0007058,CUST-000186,2023-02-19,Bug,High,112.1,3
TKT-0007059,CUST-002545,2024-04-13,Technical,Critical,148.1,4
TKT-0007060,CUST-000175,2024-02-18,Bug,Low,39.9,5
TKT-0007061,CUST-001209,2024-02-04,Account,Medium,39.2,3
TKT-0007062,CUST-000240,2024-02-16,Technical,Low,22.7,5
TKT-0007063,CUST-003846,2024-05-12,Feature Request,Medium,62.5,5
TKT-0007064,CUST-000986,2024-01-01,Feature Request,Medium,61.0,5
TKT-0007065,CUST-003060,2024-12-19,Bug,Medium,50.5,4
TKT-0007066,CUST-000607,2023-06-05,Feature Request,High,50.1,4
TKT-0007067,CUST-001393,2023-09-20,Feature Request,Low,28.5,4
TKT-0007068,CUST-002756,2024-10-21,Bug,Low,21.3,4
TKT-0007069,CUST-004119,2023-11-01,Bug,High,71.0,5
TKT-0007070,CUST-003547,2023-07-06,Feature Request,Critical,92.7,5
TKT-0007071,CUST-002938,2023-01-15,Feature Request,Medium,60.6,1
TKT-0007072,CUST-001382,2023-09-04,Bug,Low,1.5,4
TKT-0007073,CUST-000260,2023-04-17,Technical,High,55.1,5
TKT-0007074,CUST-002025,2023-11-25,Technical,Low,26.6,4
TKT-0007075,CUST-004436,2024-05-07,Technical,Low,31.3,4
TKT-0007076,CUST-003241,2024-08-26,Bug,Medium,57.1,4
TKT-0007077,CUST-001490,2024-08-30,Billing,Medium,44.2,4
TKT-0007078,CUST-003762,2024-05-20,Account,Medium,26.8,5
TKT-0007079,CUST-001518,2023-01-10,Bug,Low,33.7,5
TKT-0007080,CUST-002516,2024-02-19,Bug,High,70.9,4
TKT-0007081,CUST-002335,2023-12-22,Bug,Low,26.1,5
TKT-0007082,CUST-003314,2024-07-24,Feature Request,Medium,24.6,5
TKT-0007083,CUST-001172,2023-03-09,Bug,Low,25.3,5
TKT-0007084,CUST-002711,2023-04-15,Bug,Medium,44.1,5
TKT-0007085,CUST-001371,2023-05-15,Technical,High,69.2,4
TKT-0007086,CUST-002649,2023-10-12,Account,Medium,52.8,5
TKT-0007087,CUST-004890,2024-01-13,Account,Medium,49.9,4
TKT-0007088,CUST-004466,2023-03-01,Bug,Low,11.1,4
TKT-0007089,CUST-002403,2024-04-29,Bug,High,42.8,5
TKT-0007090,CUST-004262,2024-03-24,Technical,Medium,44.3,3
TKT-0007091,CUST-002654,2024-07-17,Technical,Medium,40.8,2
TKT-0007092,CUST-002509,2023-08-28,Feature Request,Low,27.5,3
TKT-0007093,CUST-000781,2024-03-22,Billing,High,52.1,3
TKT-0007094,CUST-001063,2023-08-18,Account,High,56.4,4
TKT-0007095,CUST-004481,2023-12-02,Technical,Low,18.1,1
TKT-0007096,CUST-002976,2023-02-13,Bug,Low,19.1,4
TKT-0007097,CUST-002391,2024-11-22,Billing,Low,43.8,1
TKT-0007098,CUST-002577,2024-09-30,Technical,Medium,72.9,1
TKT-0007099,CUST-000980,2024-03-07,Feature Request,Low,42.8,3
TKT-0007100,CUST-003894,2024-06-07,Bug,High,83.7,5
TKT-0007101,CUST-003412,2023-02-19,Bug,Low,32.8,4
TKT-0007102,CUST-003228,2023-04-16,Bug,Critical,73.1,4
TKT-0007103,CUST-002244,2024-08-05,Bug,Low,18.5,3
TKT-0007104,CUST-001110,2023-05-23,Bug,Low,13.1,5
TKT-0007105,CUST-001668,2023-05-30,Account,Critical,130.0,5
TKT-0007106,CUST-004186,2024-04-15,Bug,Medium,27.8,4
TKT-0007107,CUST-004867,2023-05-03,Feature Request,Critical,111.7,4
TKT-0007108,CUST-004342,2024-03-04,Billing,Medium,51.7,5
TKT-0007109,CUST-004921,2024-03-01,Bug,High,65.7,2
TKT-0007110,CUST-002658,2023-06-25,Bug,High,78.9,2
TKT-0007111,CUST-001557,2023-07-31,Bug,High,62.0,1
TKT-0007112,CUST-001807,2024-09-13,Technical,Medium,47.8,4
TKT-0007113,CUST-000751,2024-10-23,Bug,Low,27.6,4
TKT-0007114,CUST-001307,2023-08-23,Account,Medium,87.1,5
TKT-0007115,CUST-002873,2024-01-02,Account,High,90.6,5
TKT-0007116,CUST-004710,2023-07-04,Account,Low,28.2,2
TKT-0007117,CUST-003548,2024-03-05,Account,Low,33.0,1
TKT-0007118,CUST-002782,2023-01-02,Feature Request,Medium,52.4,3
TKT-0007119,CUST-000215,2023-03-28,Billing,Low,24.7,3
TKT-0007120,CUST-000493,2024-04-17,Bug,Low,24.6,4
TKT-0007121,CUST-000039,2024-10-06,Feature Request,Medium,53.4,4
TKT-0007122,CUST-001829,2024-04-03,Technical,Low,28.8,5
TKT-0007123,CUST-000808,2023-06-27,Account,High,50.1,4
TKT-0007124,CUST-002593,2024-03-02,Bug,Medium,60.0,5
TKT-0007125,CUST-001617,2023-12-18,Technical,Medium,48.7,4
TKT-0007126,CUST-002288,2023-12-10,Feature Request,High,58.9,3
TKT-0007127,CUST-002662,2024-06-01,Feature Request,High,42.4,2
TKT-0007128,CUST-000853,2023-03-10,Feature Request,Critical,78.5,4
TKT-0007129,CUST-004371,2023-07-28,Billing,High,100.9,5
TKT-0007130,CUST-001206,2023-05-11,Feature Request,Medium,46.7,5
TKT-0007131,CUST-003320,2024-03-21,Bug,Medium,34.3,4
TKT-0007132,CUST-001024,2023-04-11,Bug,High,86.3,5
TKT-0007133,CUST-001445,2023-07-14,Billing,Medium,67.1,5
TKT-0007134,CUST-001604,2023-12-10,Bug,Low,32.0,4
TKT-0007135,CUST-004360,2024-11-02,Technical,High,77.0,5
TKT-0007136,CUST-000644,2023-09-24,Technical,Critical,171.9,4
TKT-0007137,CUST-002536,2023-05-20,Feature Request,Medium,59.6,4
TKT-0007138,CUST-002261,2024-04-08,Bug,High,27.7,5
TKT-0007139,CUST-001239,2023-01-06,Account,Low,23.5,5
TKT-0007140,CUST-002128,2023-03-26,Bug,Medium,80.5,5
TKT-0007141,CUST-002557,2024-11-18,Technical,High,83.8,5
TKT-0007142,CUST-004361,2024-07-18,Feature Request,Low,24.9,3
TKT-0007143,CUST-001769,2023-05-12,Bug,Low,36.5,5
TKT-0007144,CUST-002743,2023-08-07,Technical,High,47.6,4
TKT-0007145,CUST-000978,2023-07-27,Account,High,79.0,4
TKT-0007146,CUST-000805,2024-10-23,Bug,Low,37.6,3
TKT-0007147,CUST-003074,2023-05-16,Technical,High,101.8,4
TKT-0007148,CUST-004837,2024-10-21,Technical,Medium,28.7,4
TKT-0007149,CUST-003035,2024-10-04,Technical,Medium,50.7,5
TKT-0007150,CUST-001049,2023-02-28,Technical,Medium,51.2,4
TKT-0007151,CUST-002582,2023-02-22,Bug,Low,35.5,5
TKT-0007152,CUST-002542,2023-06-20,Bug,Medium,57.7,5
TKT-0007153,CUST-000112,2023-11-29,Bug,Medium,38.2,5
TKT-0007154,CUST-003005,2024-12-01,Feature Request,Low,14.3,5
TKT-0007155,CUST-003791,2023-08-17,Bug,High,95.5,5
TKT-0007156,CUST-004145,2023-02-14,Feature Request,High,73.7,4
TKT-0007157,CUST-004885,2023-10-10,Account,High,97.4,5
TKT-0007158,CUST-004691,2024-02-13,Feature Request,Low,32.6,4
TKT-0007159,CUST-004157,2024-04-27,Billing,Medium,41.5,3
TKT-0007160,CUST-004565,2023-11-13,Account,Low,23.8,3
TKT-0007161,CUST-002056,2023-01-18,Bug,Low,27.6,4
TKT-0007162,CUST-000017,2024-04-09,Technical,Medium,48.0,3
TKT-0007163,CUST-002332,2023-04-07,Technical,Low,29.9,4
TKT-0007164,CUST-004536,2024-07-11,Account,Medium,54.8,5
TKT-0007165,CUST-004539,2024-01-17,Technical,Medium,19.0,5
TKT-0007166,CUST-001109,2023-08-14,Bug,High,88.7,1
TKT-0007167,CUST-001068,2023-08-27,Bug,Medium,52.8,2
TKT-0007168,CUST-001800,2023-04-26,Feature Request,Critical,171.4,4
TKT-0007169,CUST-003211,2023-03-21,Feature Request,Medium,36.4,5
TKT-0007170,CUST-000845,2023-12-15,Account,High,76.8,5
TKT-0007171,CUST-002811,2024-02-18,Technical,High,68.5,5
TKT-0007172,CUST-003029,2023-10-30,Technical,Low,18.8,4
TKT-0007173,CUST-000725,2024-12-14,Account,Medium,32.5,5
TKT-0007174,CUST-001264,2024-06-03,Bug,High,47.9,5
TKT-0007175,CUST-003698,2023-08-14,Billing,Critical,179.3,3
TKT-0007176,CUST-001799,2023-11-28,Account,Medium,53.8,4
TKT-0007177,CUST-003552,2024-02-29,Account,Medium,74.1,4
TKT-0007178,CUST-004140,2023-07-01,Technical,High,62.3,4
TKT-0007179,CUST-002115,2024-07-22,Bug,Low,34.5,4
TKT-0007180,CUST-001533,2024-04-16,Technical,Medium,25.9,3
TKT-0007181,CUST-001155,2023-12-14,Bug,Low,23.7,4
TKT-0007182,CUST-002901,2023-07-17,Account,Low,20.9,3
TKT-0007183,CUST-000329,2024-12-03,Account,Medium,58.3,4
TKT-0007184,CUST-002307,2023-04-20,Feature Request,Medium,43.3,3
TKT-0007185,CUST-002672,2024-06-05,Bug,Critical,91.4,5
TKT-0007186,CUST-001949,2023-09-22,Feature Request,Low,33.8,4
TKT-0007187,CUST-001638,2024-07-09,Feature Request,High,110.1,4
TKT-0007188,CUST-001334,2023-08-31,Account,High,28.8,4
TKT-0007189,CUST-000590,2023-09-01,Bug,Medium,38.5,4
TKT-0007190,CUST-004503,2024-01-23,Account,Low,31.6,3
TKT-0007191,CUST-004582,2023-10-22,Bug,High,35.0,3
TKT-0007192,CUST-001948,2024-07-30,Feature Request,Critical,190.9,5
TKT-0007193,CUST-000348,2023-06-04,Bug,Low,25.8,3
TKT-0007194,CUST-001565,2023-04-24,Technical,Low,15.6,4
TKT-0007195,CUST-002640,2023-12-19,Technical,High,43.6,4
TKT-0007196,CUST-002170,2023-06-03,Bug,Low,26.9,1
TKT-0007197,CUST-001046,2024-12-21,Feature Request,High,62.0,3
TKT-0007198,CUST-000745,2024-08-24,Feature Request,Critical,131.7,4
TKT-0007199,CUST-002436,2024-02-29,Billing,Medium,46.3,2
TKT-0007200,CUST-004025,2023-09-17,Bug,Medium,60.8,5
TKT-0007201,CUST-004823,2024-01-08,Billing,Low,18.6,4
TKT-0007202,CUST-004120,2024-06-17,Feature Request,Medium,39.5,5
TKT-0007203,CUST-004876,2024-04-23,Feature Request,Low,27.6,3
TKT-0007204,CUST-000861,2023-03-06,Feature Request,Critical,155.8,3
TKT-0007205,CUST-002797,2024-01-23,Account,Low,21.7,5
TKT-0007206,CUST-000181,2024-01-29,Account,Critical,113.2,3
TKT-0007207,CUST-000726,2023-07-18,Feature Request,Low,19.3,4
TKT-0007208,CUST-001619,2024-10-27,Technical,Low,39.4,4
TKT-0007209,CUST-003628,2024-09-18,Feature Request,Low,22.6,5
TKT-0007210,CUST-001691,2023-08-03,Bug,Low,33.9,5
TKT-0007211,CUST-003662,2023-02-18,Bug,Low,29.8,4
TKT-0007212,CUST-000734,2023-08-01,Account,Low,22.3,4
TKT-0007213,CUST-004844,2023-05-16,Feature Request,Low,16.1,4
TKT-0007214,CUST-002435,2023-06-14,Feature Request,High,98.0,4
TKT-0007215,CUST-002846,2023-04-09,Technical,Medium,51.1,5
TKT-0007216,CUST-004176,2024-03-20,Billing,High,47.8,3
TKT-0007217,CUST-002181,2024-07-19,Bug,Medium,73.4,4
TKT-0007218,CUST-002143,2024-12-31,Account,Medium,61.7,5
TKT-0007219,CUST-003748,2024-06-09,Account,High,63.0,2
TKT-0007220,CUST-000831,2023-02-17,Technical,Medium,46.3,5
TKT-0007221,CUST-003115,2024-04-22,Bug,Medium,47.0,5
TKT-0007222,CUST-003802,2023-01-04,Feature Request,Medium,70.0,5
TKT-0007223,CUST-002474,2023-04-08,Bug,Low,30.0,3
TKT-0007224,CUST-002871,2024-06-08,Billing,Medium,41.3,5
TKT-0007225,CUST-000303,2023-06-09,Technical,Low,27.5,5
TKT-0007226,CUST-001182,2023-03-27,Billing,Medium,80.8,4
TKT-0007227,CUST-004477,2024-12-18,Bug,Low,28.5,3
TKT-0007228,CUST-001463,2023-12-09,Feature Request,Low,30.4,4
TKT-0007229,CUST-002459,2023-12-11,Account,High,67.5,5
TKT-0007230,CUST-003211,2024-05-16,Billing,High,79.1,4
TKT-0007231,CUST-000218,2023-09-27,Bug,Low,26.0,5
TKT-0007232,CUST-003509,2024-11-20,Account,Medium,39.8,2
TKT-0007233,CUST-001723,2023-03-31,Account,Critical,107.6,4
TKT-0007234,CUST-001261,2023-05-18,Technical,Medium,63.9,5
TKT-0007235,CUST-000934,2024-01-12,Technical,Low,14.7,5
TKT-0007236,CUST-004577,2023-04-13,Technical,Medium,56.5,2
TKT-0007237,CUST-002013,2023-07-02,Technical,Low,32.2,3
TKT-0007238,CUST-002346,2023-04-17,Account,Medium,56.6,4
TKT-0007239,CUST-001001,2024-07-11,Billing,Low,31.4,5
TKT-0007240,CUST-003728,2024-07-13,Bug,High,85.7,5
TKT-0007241,CUST-000886,2023-07-15,Feature Request,Low,27.9,4
TKT-0007242,CUST-001832,2024-12-10,Billing,Low,22.7,5
TKT-0007243,CUST-000876,2023-07-19,Technical,Medium,47.3,3
TKT-0007244,CUST-001013,2023-10-25,Billing,Medium,63.8,3
TKT-0007245,CUST-004256,2023-01-16,Billing,Medium,69.7,4
TKT-0007246,CUST-001845,2024-10-29,Account,Low,36.9,3
TKT-0007247,CUST-002321,2023-03-21,Technical,Medium,38.1,4
TKT-0007248,CUST-003235,2024-04-25,Feature Request,Medium,76.3,5
TKT-0007249,CUST-004073,2024-08-11,Technical,Low,16.3,4
TKT-0007250,CUST-000522,2024-12-31,Billing,Low,28.0,5
TKT-0007251,CUST-003740,2023-03-16,Bug,Low,18.9,5
TKT-0007252,CUST-004844,2024-08-30,Feature Request,Medium,48.0,5
TKT-0007253,CUST-003065,2023-11-08,Bug,Medium,52.4,4
TKT-0007254,CUST-003174,2023-09-30,Bug,High,44.3,5
TKT-0007255,CUST-000656,2024-12-15,Feature Request,Low,25.9,4
TKT-0007256,CUST-003669,2024-12-27,Technical,Low,37.8,4
TKT-0007257,CUST-001382,2023-12-17,Billing,Low,23.2,4
TKT-0007258,CUST-000236,2024-10-06,Technical,Low,21.6,4
TKT-0007259,CUST-004472,2024-01-10,Feature Request,Low,32.2,5
TKT-0007260,CUST-000260,2024-04-29,Account,Low,24.5,1
TKT-0007261,CUST-002428,2024-03-23,Billing,High,62.7,4
TKT-0007262,CUST-001775,2024-02-02,Feature Request,Medium,54.3,4
TKT-0007263,CUST-002844,2024-08-18,Technical,High,69.8,3
TKT-0007264,CUST-003175,2024-12-29,Billing,High,99.3,4
TKT-0007265,CUST-003668,2024-01-21,Feature Request,Medium,53.9,5
TKT-0007266,CUST-003146,2023-06-04,Bug,Medium,63.3,3
TKT-0007267,CUST-004281,2023-12-19,Account,Medium,32.9,4
TKT-0007268,CUST-003518,2023-07-26,Account,High,64.0,4
TKT-0007269,CUST-002368,2024-02-25,Bug,Low,23.1,4
TKT-0007270,CUST-000505,2024-04-07,Technical,Medium,36.1,5
TKT-0007271,CUST-002186,2023-04-16,Technical,Low,19.2,3
TKT-0007272,CUST-004791,2023-04-15,Account,High,52.4,4
TKT-0007273,CUST-001089,2024-05-12,Feature Request,High,72.2,3
TKT-0007274,CUST-001792,2023-05-06,Account,Medium,57.8,2
TKT-0007275,CUST-001261,2023-05-20,Billing,High,80.5,4
TKT-0007276,CUST-003623,2023-02-14,Bug,Medium,67.8,4
TKT-0007277,CUST-002745,2023-08-22,Account,Medium,24.3,3
TKT-0007278,CUST-001367,2023-11-09,Account,Medium,74.1,4
TKT-0007279,CUST-002640,2024-01-11,Feature Request,Medium,55.1,4
TKT-0007280,CUST-002522,2024-12-07,Feature Request,Low,17.3,5
TKT-0007281,CUST-002403,2024-05-06,Feature Request,High,53.6,5
TKT-0007282,CUST-004073,2024-12-09,Account,Low,27.2,3
TKT-0007283,CUST-002403,2023-10-02,Bug,Medium,67.7,4
TKT-0007284,CUST-004076,2023-05-06,Account,Low,37.9,5
TKT-0007285,CUST-003049,2024-10-09,Bug,Medium,32.1,4
TKT-0007286,CUST-001424,2024-03-31,Billing,Medium,65.6,2
TKT-0007287,CUST-001093,2023-12-15,Account,Low,34.0,4
TKT-0007288,CUST-000990,2024-01-25,Account,Medium,44.5,3
TKT-0007289,CUST-001266,2023-12-19,Account,Medium,63.6,4
TKT-0007290,CUST-001411,2024-09-25,Account,Critical,51.2,3
TKT-0007291,CUST-000096,2023-06-26,Bug,Medium,29.0,4
TKT-0007292,CUST-002772,2023-08-02,Billing,Medium,48.7,3
TKT-0007293,CUST-003553,2023-01-06,Technical,Medium,54.9,5
TKT-0007294,CUST-003953,2023-02-18,Feature Request,Low,18.7,2
TKT-0007295,CUST-004999,2023-05-14,Bug,Low,19.6,4
TKT-0007296,CUST-001941,2023-07-09,Bug,Medium,6.3,3
TKT-0007297,CUST-002408,2023-10-27,Technical,Medium,43.4,5
TKT-0007298,CUST-004743,2023-07-02,Technical,Low,20.9,5
TKT-0007299,CUST-001319,2023-05-13,Account,Low,21.0,5
TKT-0007300,CUST-004509,2023-08-25,Bug,High,48.7,2
TKT-0007301,CUST-004242,2024-04-05,Bug,Medium,33.9,5
TKT-0007302,CUST-002895,2023-04-04,Bug,Medium,22.7,3
TKT-0007303,CUST-001652,2024-02-17,Bug,Medium,30.8,5
TKT-0007304,CUST-003991,2024-01-30,Billing,Low,26.6,5
TKT-0007305,CUST-000559,2023-11-15,Feature Request,High,52.7,4
TKT-0007306,CUST-003407,2023-08-22,Bug,Low,29.9,4
TKT-0007307,CUST-003026,2023-08-11,Feature Request,Low,23.8,5
TKT-0007308,CUST-003566,2024-11-08,Bug,Low,35.0,4
TKT-0007309,CUST-000483,2023-07-17,Billing,Low,16.3,4
TKT-0007310,CUST-002450,2024-12-11,Bug,Medium,19.9,4
TKT-0007311,CUST-003558,2023-12-31,Feature Request,Critical,82.8,5
TKT-0007312,CUST-003123,2023-03-28,Bug,Medium,75.0,4
TKT-0007313,CUST-003518,2024-09-05,Technical,High,81.7,4
TKT-0007314,CUST-002494,2024-09-29,Feature Request,Medium,36.7,4
TKT-0007315,CUST-002832,2024-09-27,Account,Medium,60.6,4
TKT-0007316,CUST-003639,2024-04-07,Bug,Medium,39.3,4
TKT-0007317,CUST-000603,2024-10-03,Account,Medium,59.5,4
TKT-0007318,CUST-001042,2023-06-13,Billing,Medium,44.7,4
TKT-0007319,CUST-001677,2023-03-09,Account,Medium,30.2,4
TKT-0007320,CUST-002371,2023-03-09,Billing,High,71.9,5
TKT-0007321,CUST-002251,2023-03-12,Bug,Low,25.7,5
TKT-0007322,CUST-000734,2023-11-21,Bug,Medium,47.4,4
TKT-0007323,CUST-004910,2023-05-17,Bug,Medium,38.8,5
TKT-0007324,CUST-004056,2024-09-20,Billing,High,65.1,5
TKT-0007325,CUST-004134,2023-06-15,Billing,High,70.0,5
TKT-0007326,CUST-002322,2024-03-28,Billing,High,71.4,4
TKT-0007327,CUST-000827,2023-01-09,Account,Medium,70.1,5
TKT-0007328,CUST-002882,2024-09-22,Bug,Medium,47.8,4
TKT-0007329,CUST-003115,2024-11-28,Technical,High,38.8,5
TKT-0007330,CUST-000454,2024-08-15,Technical,Medium,70.4,2
TKT-0007331,CUST-001861,2023-08-06,Account,High,59.7,4
TKT-0007332,CUST-004943,2023-02-26,Technical,Low,21.4,5
TKT-0007333,CUST-001490,2024-03-07,Bug,Low,14.5,5
TKT-0007334,CUST-004129,2024-04-27,Billing,Medium,33.2,3
TKT-0007335,CUST-004156,2024-03-15,Bug,Medium,27.6,3
TKT-0007336,CUST-002083,2024-10-07,Billing,Medium,48.8,2
TKT-0007337,CUST-002009,2023-09-20,Technical,Medium,78.5,5
TKT-0007338,CUST-003624,2023-05-09,Bug,Low,18.4,5
TKT-0007339,CUST-002842,2023-02-18,Bug,Low,22.3,5
TKT-0007340,CUST-004363,2024-10-11,Technical,Medium,53.0,3
TKT-0007341,CUST-000504,2024-12-16,Feature Request,Medium,40.7,4
TKT-0007342,CUST-002535,2023-04-30,Feature Request,Low,8.4,5
TKT-0007343,CUST-002517,2023-04-06,Bug,Critical,120.4,4
TKT-0007344,CUST-002736,2024-05-25,Billing,Low,39.7,3
TKT-0007345,CUST-003444,2024-12-11,Billing,Medium,48.9,4
TKT-0007346,CUST-002970,2023-09-09,Technical,Medium,33.0,4
TKT-0007347,CUST-001677,2023-03-18,Billing,High,61.8,3
TKT-0007348,CUST-001815,2023-02-11,Billing,Low,28.4,5
TKT-0007349,CUST-004050,2023-03-21,Billing,Low,29.4,5
TKT-0007350,CUST-002045,2023-02-11,Technical,Low,19.2,4
TKT-0007351,CUST-000217,2024-09-19,Bug,Medium,35.0,4
TKT-0007352,CUST-003254,2023-04-28,Feature Request,High,81.8,4
TKT-0007353,CUST-003955,2023-02-01,Technical,Medium,18.2,4
TKT-0007354,CUST-001084,2024-11-28,Bug,Medium,50.1,4
TKT-0007355,CUST-000233,2023-09-26,Account,High,78.2,3
TKT-0007356,CUST-003191,2024-02-06,Feature Request,High,86.7,4
TKT-0007357,CUST-002436,2023-02-06,Account,Medium,32.0,3
TKT-0007358,CUST-001755,2023-02-19,Billing,High,81.1,5
TKT-0007359,CUST-003240,2023-12-06,Feature Request,Low,11.5,2
TKT-0007360,CUST-001144,2023-07-10,Account,High,63.2,4
TKT-0007361,CUST-001501,2024-10-25,Bug,High,104.1,5
TKT-0007362,CUST-003976,2023-02-17,Feature Request,Medium,68.7,5
TKT-0007363,CUST-003904,2023-11-15,Bug,Critical,165.1,5
TKT-0007364,CUST-001311,2024-08-22,Bug,Low,34.4,2
TKT-0007365,CUST-002280,2023-12-15,Billing,Low,1.9,5
TKT-0007366,CUST-002150,2024-02-01,Bug,High,31.0,4
TKT-0007367,CUST-002084,2024-03-03,Bug,High,102.3,4
TKT-0007368,CUST-000763,2024-07-01,Feature Request,Low,20.4,4
TKT-0007369,CUST-000245,2024-02-15,Bug,High,72.4,4
TKT-0007370,CUST-003317,2024-12-28,Technical,High,50.1,4
TKT-0007371,CUST-004922,2023-12-21,Technical,High,77.7,4
TKT-0007372,CUST-002329,2023-04-02,Technical,Medium,24.7,4
TKT-0007373,CUST-003882,2023-01-22,Technical,High,68.3,2
TKT-0007374,CUST-004272,2023-07-25,Bug,Medium,48.2,4
TKT-0007375,CUST-000437,2024-07-15,Billing,High,31.2,4
TKT-0007376,CUST-002132,2024-09-03,Feature Request,Low,23.6,4
TKT-0007377,CUST-001816,2024-01-02,Bug,Critical,92.6,4
TKT-0007378,CUST-003641,2023-08-04,Feature Request,Medium,50.6,4
TKT-0007379,CUST-000748,2024-04-28,Feature Request,Critical,135.4,5
TKT-0007380,CUST-002507,2024-12-03,Billing,Low,34.9,5
TKT-0007381,CUST-004093,2024-10-10,Bug,High,98.5,3
TKT-0007382,CUST-002550,2023-07-05,Bug,Medium,29.2,5
TKT-0007383,CUST-000840,2023-05-19,Feature Request,High,90.0,5
TKT-0007384,CUST-001772,2024-04-15,Billing,Low,24.7,4
TKT-0007385,CUST-004996,2024-12-23,Technical,High,67.5,4
TKT-0007386,CUST-000595,2024-06-26,Billing,High,118.0,3
TKT-0007387,CUST-004044,2023-08-24,Account,High,71.1,5
TKT-0007388,CUST-003528,2024-08-10,Technical,Low,27.3,5
TKT-0007389,CUST-004272,2023-07-07,Account,Medium,67.6,3
TKT-0007390,CUST-004952,2024-09-06,Bug,High,53.3,4
TKT-0007391,CUST-002234,2023-01-09,Account,High,38.5,4
TKT-0007392,CUST-002441,2023-06-20,Technical,Medium,36.8,5
TKT-0007393,CUST-000602,2023-12-15,Technical,Medium,36.6,5
TKT-0007394,CUST-003990,2023-08-08,Billing,Medium,41.3,4
TKT-0007395,CUST-004942,2023-07-05,Technical,Medium,48.3,4
TKT-0007396,CUST-004041,2023-11-11,Bug,Medium,83.2,1
