transaction_id,customer_id,transaction_date,transaction_type,amount
TXN-00024075,CUST-000283,2023-02-26,Upgrade,63.25
TXN-00024076,CUST-000018,2023-07-14,Upgrade,72.99
TXN-00024077,CUST-004700,2024-09-11,Subscription,147.2
TXN-00024078,CUST-002569,2024-04-24,Renewal,159.53
TXN-00024079,CUST-004953,2023-11-04,Renewal,48.62
TXN-00024080,CUST-001384,2023-09-27,Add-on,22.98
TXN-00024081,CUST-000273,2023-01-22,Subscription,43.54
TXN-00024082,CUST-004736,2024-05-30,Upgrade,253.06
TXN-00024083,CUST-004933,2024-06-03,Add-on,23.47
TXN-00024084,CUST-001783,2023-02-24,Add-on,25.97
TXN-00024085,CUST-003618,2024-03-18,Upgrade,63.45
TXN-00024086,CUST-001320,2024-05-14,Subscription,44.63
TXN-00024087,CUST-002774,2023-02-13,Subscription,56.22
TXN-00024088,CUST-001182,2024-06-01,Upgrade,73.51
TXN-00024089,CUST-003612,2024-09-11,Upgrade,858.07
TXN-00024090,CUST-001324,2024-07-25,Subscription,47.34
TXN-00024091,CUST-003616,2024-05-09,Add-on,208.15
TXN-00024092,CUST-002341,2023-02-13,Subscription,491.97
TXN-00024093,CUST-001246,2024-09-02,Subscription,149.93
TXN-00024094,CUST-004322,2023-06-22,Upgrade,688.74
TXN-00024095,CUST-001598,2023-02-12,Renewal,44.19
TXN-00024096,CUST-003820,2024-11-26,Upgrade,69.82
TXN-00024097,CUST-000416,2023-05-01,Subscription,46.3
TXN-00024098,CUST-000188,2024-09-05,Subscription,50.8
TXN-00024099,CUST-002137,2024-12-17,Upgrade,874.43
TXN-00024100,CUST-004140,2024-09-21,Renewal,155.07
TXN-00024101,CUST-002167,2023-04-05,Upgrade,860.89
TXN-00024102,CUST-002579,2024-07-07,Add-on,220.5
TXN-00024103,CUST-002943,2024-12-10,Renewal,494.48
TXN-00024104,CUST-001913,2024-10-06,Add-on,22.96
TXN-00024105,CUST-003838,2023-10-16,Add-on,18.64
TXN-00024106,CUST-001387,2023-08-16,Subscription,150.22
TXN-00024107,CUST-003350,2023-03-22,Upgrade,259.58
TXN-00024108,CUST-004289,2023-04-05,Renewal,44.87
TXN-00024109,CUST-000586,2023-07-24,Upgrade,62.86
TXN-00024110,CUST-004294,2024-11-28,Renewal,154.97
TXN-00024111,CUST-003446,2023-05-29,Subscription,141.48
TXN-00024112,CUST-002479,2024-02-04,Subscription,496.83
TXN-00024113,CUST-002109,2024-01-23,Renewal,496.76
TXN-00024114,CUST-002637,2023-04-13,Renewal,49.45
TXN-00024115,CUST-002738,2023-04-09,Upgrade,60.69
TXN-00024116,CUST-004830,2023-12-10,Upgrade,247.08
TXN-00024117,CUST-003241,2024-07-04,Subscription,147.18
TXN-00024118,CUST-001393,2023-10-10,Upgrade,283.1
TXN-00024119,CUST-002680,2024-07-20,Upgrade,59.77
TXN-00024120,CUST-004907,2023-12-13,Add-on,23.81
TXN-00024121,CUST-001915,2024-07-28,Subscription,44.31
TXN-00024122,CUST-003378,2023-02-18,Renewal,47.84
TXN-00024123,CUST-004255,2023-12-18,Renewal,152.93
TXN-00024124,CUST-001915,2023-06-16,Renewal,53.15
TXN-00024125,CUST-002539,2024-02-13,Renewal,38.63
TXN-00024126,CUST-004578,2023-09-04,Upgrade,231.19
TXN-00024127,CUST-002749,2023-07-10,Subscription,45.29
TXN-00024128,CUST-001744,2024-11-04,Upgrade,659.16
TXN-00024129,CUST-001538,2023-05-03,Renewal,503.65
TXN-00024130,CUST-000346,2023-04-25,Add-on,47.96
TXN-00024131,CUST-003836,2024-08-31,Renewal,38.06
TXN-00024132,CUST-004206,2024-11-02,Upgrade,73.6
TXN-00024133,CUST-004326,2024-02-17,Subscription,496.72
TXN-00024134,CUST-000147,2023-02-03,Upgrade,287.31
TXN-00024135,CUST-001940,2023-10-30,Upgrade,89.91
TXN-00024136,CUST-000073,2024-04-10,Add-on,8.82
TXN-00024137,CUST-002277,2024-12-01,Add-on,13.59
TXN-00024138,CUST-002462,2024-11-19,Add-on,19.66
TXN-00024139,CUST-004257,2023-06-12,Upgrade,79.14
TXN-00024140,CUST-003226,2023-05-31,Add-on,70.55
TXN-00024141,CUST-002622,2023-01-19,Renewal,145.33
TXN-00024142,CUST-003376,2023-11-18,Add-on,12.73
TXN-00024143,CUST-001145,2023-08-20,Renewal,151.16
TXN-00024144,CUST-001636,2024-09-07,Upgrade,92.4
TXN-00024145,CUST-004239,2024-04-26,Subscription,50.23
TXN-00024146,CUST-003471,2024-11-25,Upgrade,90.75
TXN-00024147,CUST-000973,2023-01-08,Add-on,16.1
TXN-00024148,CUST-001594,2024-05-02,Subscription,486.35
TXN-00024149,CUST-002265,2024-05-03,Add-on,19.53
TXN-00024150,CUST-003550,2023-10-07,Add-on,10.1
TXN-00024151,CUST-004816,2024-01-08,Subscription,145.12
TXN-00024152,CUST-002807,2024-12-29,Add-on,39.57
TXN-00024153,CUST-000192,2023-10-13,Renewal,153.61
TXN-00024154,CUST-002983,2023-10-31,Add-on,35.41
TXN-00024155,CUST-000587,2024-05-06,Upgrade,90.17
TXN-00024156,CUST-004511,2024-12-15,Renewal,142.36
TXN-00024157,CUST-002695,2023-02-28,Renewal,501.51
TXN-00024158,CUST-000662,2024-06-28,Upgrade,93.43
TXN-00024159,CUST-002492,2024-11-26,Renewal,48.85
TXN-00024160,CUST-001607,2024-11-26,Upgrade,90.02
TXN-00024161,CUST-000413,2023-05-21,Add-on,42.32
TXN-00024162,CUST-003697,2024-10-17,Renewal,498.11
TXN-00024163,CUST-003022,2023-07-21,Add-on,31.66
TXN-00024164,CUST-001655,2023-03-23,Add-on,22.9
TXN-00024165,CUST-004499,2024-03-30,Renewal,501.48
TXN-00024166,CUST-004167,2023-03-07,Add-on,235.0
TXN-00024167,CUST-004758,2023-10-24,Renewal,508.99
TXN-00024168,CUST-004507,2024-02-04,Renewal,47.71
TXN-00024169,CUST-004044,2023-03-17,Renewal,52.43
TXN-00024170,CUST-003065,2024-09-24,Add-on,119.6
TXN-00024171,CUST-001441,2024-08-09,Add-on,10.66
TXN-00024172,CUST-001481,2023-12-14,Renewal,145.36
TXN-00024173,CUST-001810,2023-09-07,Renewal,46.79
TXN-00024174,CUST-000466,2024-08-13,Subscription,142.09
TXN-00024175,CUST-000434,2023-10-06,Add-on,13.68
TXN-00024176,CUST-003017,2024-03-07,Subscription,53.86
TXN-00024177,CUST-001259,2024-05-12,Renewal,159.25
TXN-00024178,CUST-002155,2024-02-01,Add-on,21.07
TXN-00024179,CUST-001735,2024-02-22,Subscription,47.59
TXN-00024180,CUST-000993,2023-05-16,Renewal,48.7
TXN-00024181,CUST-000682,2024-02-22,Renewal,51.34
TXN-00024182,CUST-002849,2023-07-04,Renewal,49.54
TXN-00024183,CUST-003815,2023-09-12,Add-on,70.59
TXN-00024184,CUST-004417,2023-12-01,Add-on,60.21
TXN-00024185,CUST-004258,2024-12-20,Subscription,54.82
TXN-00024186,CUST-000320,2024-08-13,Subscription,145.16
TXN-00024187,CUST-004189,2024-01-20,Add-on,110.5
TXN-00024188,CUST-001402,2023-01-03,Subscription,507.68
TXN-00024189,CUST-004067,2024-01-08,Add-on,20.72
TXN-00024190,CUST-001582,2023-08-26,Upgrade,830.6
TXN-00024191,CUST-003219,2023-01-14,Add-on,6.43
TXN-00024192,CUST-003291,2023-05-22,Renewal,493.38
TXN-00024193,CUST-001832,2024-01-29,Renewal,47.97
TXN-00024194,CUST-003195,2023-03-17,Subscription,55.73
TXN-00024195,CUST-001066,2024-07-01,Add-on,41.74
TXN-00024196,CUST-000512,2023-11-05,Upgrade,852.36
TXN-00024197,CUST-004652,2023-01-17,Renewal,49.91
TXN-00024198,CUST-001454,2023-05-13,Add-on,24.31
TXN-00024199,CUST-000852,2024-01-18,Renewal,494.03
TXN-00024200,CUST-004265,2024-05-12,Renewal,151.28
TXN-00024201,CUST-004751,2024-07-22,Add-on,20.32
TXN-00024202,CUST-002449,2024-04-04,Subscription,147.96
TXN-00024203,CUST-004404,2023-01-07,Subscription,51.5
TXN-00024204,CUST-003970,2023-08-10,Add-on,9.28
TXN-00024205,CUST-000391,2024-02-02,Renewal,45.31
TXN-00024206,CUST-001939,2024-06-13,Renewal,46.39
TXN-00024207,CUST-003254,2024-02-15,Subscription,152.34
TXN-00024208,CUST-004684,2023-02-19,Renewal,143.89
TXN-00024209,CUST-002430,2023-12-05,Upgrade,222.7
TXN-00024210,CUST-000005,2023-02-23,Upgrade,952.58
TXN-00024211,CUST-003738,2024-02-07,Add-on,11.93
TXN-00024212,CUST-000202,2023-08-31,Subscription,502.79
TXN-00024213,CUST-001269,2023-02-12,Add-on,13.16
TXN-00024214,CUST-003340,2024-02-10,Subscription,154.12
TXN-00024215,CUST-001607,2024-02-10,Renewal,45.91
TXN-00024216,CUST-000792,2023-09-02,Upgrade,274.29
TXN-00024217,CUST-000513,2024-03-20,Renewal,495.56
TXN-00024218,CUST-002418,2023-01-09,Add-on,23.35
TXN-00024219,CUST-000140,2024-01-15,Subscription,498.32
TXN-00024220,CUST-004676,2023-02-15,Upgrade,256.53
TXN-00024221,CUST-000055,2023-05-13,Subscription,51.46
TXN-00024222,CUST-002810,2024-06-27,Upgrade,70.87
TXN-00024223,CUST-004281,2024-10-18,Upgrade,92.24
TXN-00024224,CUST-004742,2023-03-31,Add-on,16.51
TXN-00024225,CUST-002348,2024-10-24,Upgrade,92.55
TXN-00024226,CUST-004673,2024-10-10,Subscription,44.77
TXN-00024227,CUST-001231,2024-03-15,Upgrade,182.47
TXN-00024228,CUST-004685,2023-09-30,Upgrade,295.99
TXN-00024229,CUST-004119,2023-01-09,Subscription,503.1
TXN-00024230,CUST-004274,2024-09-30,Upgrade,76.62
TXN-00024231,CUST-002891,2024-07-12,Add-on,10.28
TXN-00024232,CUST-003290,2024-08-24,Add-on,63.28
TXN-00024233,CUST-004786,2023-05-04,Renewal,149.14
TXN-00024234,CUST-003324,2023-01-12,Upgrade,75.23
TXN-00024235,CUST-000690,2023-08-10,Renewal,142.53
TXN-00024236,CUST-001973,2024-08-23,Renewal,50.86
TXN-00024237,CUST-002465,2023-02-14,Upgrade,93.42
TXN-00024238,CUST-000375,2024-08-29,Add-on,23.1
TXN-00024239,CUST-004755,2023-05-02,Subscription,45.03
TXN-00024240,CUST-000052,2023-06-18,Add-on,48.04
TXN-00024241,CUST-000445,2023-03-02,Renewal,48.87
TXN-00024242,CUST-000869,2023-08-31,Add-on,47.66
TXN-00024243,CUST-003750,2024-10-16,Renewal,48.43
TXN-00024244,CUST-001112,2023-01-30,Subscription,48.71
TXN-00024245,CUST-004458,2023-05-27,Add-on,120.2
TXN-00024246,CUST-001941,2024-01-09,Subscription,151.4
TXN-00024247,CUST-003804,2023-05-19,Upgrade,967.24
TXN-00024248,CUST-004577,2023-01-24,Add-on,41.21
TXN-00024249,CUST-002484,2024-09-14,Add-on,23.64
TXN-00024250,CUST-001779,2023-09-26,Add-on,113.36
TXN-00024251,CUST-003864,2023-12-14,Upgrade,267.68
TXN-00024252,CUST-001447,2023-06-11,Add-on,218.25
TXN-00024253,CUST-002259,2024-12-06,Upgrade,284.53
TXN-00024254,CUST-000157,2023-07-24,Upgrade,70.44
TXN-00024255,CUST-002954,2024-04-16,Add-on,24.19
TXN-00024256,CUST-001441,2024-01-15,Add-on,19.46
TXN-00024257,CUST-001067,2024-08-05,Subscription,51.24
TXN-00024258,CUST-002516,2024-04-23,Renewal,146.0
TXN-00024259,CUST-001639,2024-12-13,Add-on,21.24
TXN-00024260,CUST-002350,2024-09-03,Upgrade,671.52
TXN-00024261,CUST-001409,2024-01-11,Add-on,25.03
TXN-00024262,CUST-004836,2023-08-25,Add-on,7.47
TXN-00024263,CUST-001188,2023-04-25,Upgrade,78.24
TXN-00024264,CUST-004414,2024-08-11,Upgrade,86.89
TXN-00024265,CUST-003187,2024-10-26,Renewal,46.15
TXN-00024266,CUST-000277,2023-07-11,Add-on,11.95
TXN-00024267,CUST-000527,2024-02-06,Subscription,148.22
TXN-00024268,CUST-001074,2023-02-12,Upgrade,86.32
TXN-00024269,CUST-002246,2023-02-20,Subscription,49.64
TXN-00024270,CUST-003484,2024-09-30,Subscription,494.49
TXN-00024271,CUST-003327,2024-06-30,Subscription,57.26
TXN-00024272,CUST-001518,2024-03-16,Subscription,154.68
TXN-00024273,CUST-004154,2023-02-14,Renewal,51.91
TXN-00024274,CUST-001318,2023-05-17,Add-on,74.2
TXN-00024275,CUST-002240,2024-04-19,Renewal,47.95
TXN-00024276,CUST-004782,2023-12-24,Upgrade,91.61
TXN-00024277,CUST-004652,2024-05-19,Subscription,47.42
TXN-00024278,CUST-004107,2023-10-30,Subscription,46.35
TXN-00024279,CUST-001629,2024-11-08,Subscription,141.74
TXN-00024280,CUST-002431,2023-11-26,Add-on,20.13
TXN-00024281,CUST-002526,2023-09-21,Renewal,141.81
TXN-00024282,CUST-004110,2023-10-07,Upgrade,232.2
TXN-00024283,CUST-001238,2024-10-07,Upgrade,223.04
TXN-00024284,CUST-002113,2024-08-27,Renewal,49.99
TXN-00024285,CUST-001235,2023-05-21,Subscription,40.4
TXN-00024286,CUST-003056,2023-02-14,Subscription,50.35
TXN-00024287,CUST-003214,2023-11-23,Subscription,144.56
TXN-00024288,CUST-002431,2023-10-20,Add-on,21.04
TXN-00024289,CUST-000068,2024-07-24,Subscription,49.98
TXN-00024290,CUST-000325,2024-09-11,Add-on,21.01
TXN-00024291,CUST-004026,2023-10-16,Add-on,9.34
TXN-00024292,CUST-001054,2024-12-11,Renewal,52.19
TXN-00024293,CUST-001894,2023-10-20,Subscription,39.87
TXN-00024294,CUST-002675,2023-12-04,Renewal,149.6
TXN-00024295,CUST-000406,2023-08-19,Add-on,249.45
TXN-00024296,CUST-003658,2024-06-10,Subscription,42.55
TXN-00024297,CUST-003224,2023-04-03,Subscription,496.11
TXN-00024298,CUST-001393,2023-05-08,Add-on,60.92
TXN-00024299,CUST-001011,2024-07-24,Renewal,143.67
TXN-00024300,CUST-002823,2023-01-17,Add-on,20.35
TXN-00024301,CUST-004065,2024-10-07,Upgrade,236.29
TXN-00024302,CUST-000790,2024-07-28,Add-on,20.37
TXN-00024303,CUST-002390,2023-05-04,Add-on,19.62
TXN-00024304,CUST-000671,2024-07-15,Add-on,163.72
TXN-00024305,CUST-000443,2024-09-01,Add-on,19.01
TXN-00024306,CUST-004326,2024-02-03,Upgrade,940.64
TXN-00024307,CUST-004185,2023-12-23,Subscription,148.42
TXN-00024308,CUST-004956,2024-10-06,Subscription,51.91
TXN-00024309,CUST-002833,2023-12-25,Add-on,8.47
TXN-00024310,CUST-000456,2024-06-26,Upgrade,96.8
TXN-00024311,CUST-001796,2023-08-05,Subscription,48.67
TXN-00024312,CUST-002299,2023-10-18,Add-on,9.47
TXN-00024313,CUST-000408,2023-10-17,Subscription,32.75
TXN-00024314,CUST-002345,2023-12-05,Upgrade,185.99
TXN-00024315,CUST-002161,2024-02-12,Renewal,152.78
TXN-00024316,CUST-001637,2024-02-20,Add-on,88.02
TXN-00024317,CUST-002820,2023-06-10,Add-on,64.36
TXN-00024318,CUST-003740,2023-06-21,Subscription,160.95
TXN-00024319,CUST-001262,2024-09-03,Renewal,502.93
TXN-00024320,CUST-004466,2024-12-03,Renewal,500.24
TXN-00024321,CUST-002117,2024-01-15,Upgrade,293.84
TXN-00024322,CUST-002212,2023-06-02,Add-on,13.67
TXN-00024323,CUST-004651,2023-05-07,Add-on,6.72
TXN-00024324,CUST-001030,2024-05-20,Subscription,41.77
TXN-00024325,CUST-003124,2024-09-23,Add-on,27.73
TXN-00024326,CUST-003879,2024-05-21,Add-on,6.3
TXN-00024327,CUST-000622,2023-02-23,Subscription,506.88
TXN-00024328,CUST-003214,2023-11-19,Add-on,41.66
TXN-00024329,CUST-004465,2024-12-17,Subscription,140.52
TXN-00024330,CUST-004698,2024-02-22,Subscription,143.99
TXN-00024331,CUST-000763,2024-01-25,Upgrade,877.78
TXN-00024332,CUST-001453,2023-01-13,Renewal,46.66
TXN-00024333,CUST-002034,2023-08-29,Add-on,72.41
TXN-00024334,CUST-000784,2024-02-23,Renewal,50.27
TXN-00024335,CUST-003177,2023-04-16,Renewal,38.72
TXN-00024336,CUST-003453,2024-03-06,Subscription,156.77
TXN-00024337,CUST-004673,2023-05-23,Renewal,54.85
TXN-00024338,CUST-001151,2023-11-14,Renewal,141.48
TXN-00024339,CUST-001510,2024-07-08,Subscription,147.38
TXN-00024340,CUST-003123,2024-03-09,Renewal,53.78
TXN-00024341,CUST-001855,2023-02-01,Subscription,48.89
TXN-00024342,CUST-004597,2024-04-03,Renewal,54.0
TXN-00024343,CUST-004311,2023-01-11,Add-on,18.54
TXN-00024344,CUST-001154,2023-10-31,Subscription,56.64
TXN-00024345,CUST-003844,2024-04-04,Upgrade,659.76
TXN-00024346,CUST-000602,2024-10-17,Add-on,12.37
TXN-00024347,CUST-000062,2023-06-07,Subscription,496.45
TXN-00024348,CUST-000108,2024-03-07,Upgrade,94.33
TXN-00024349,CUST-002638,2024-02-20,Add-on,71.47
TXN-00024350,CUST-000385,2023-01-17,Upgrade,263.69
TXN-00024351,CUST-004180,2023-05-15,Renewal,46.55
TXN-00024352,CUST-002067,2023-07-21,Add-on,24.47
TXN-00024353,CUST-003395,2023-12-28,Add-on,17.9
TXN-00024354,CUST-002036,2023-03-06,Add-on,57.78
TXN-00024355,CUST-000702,2024-01-10,Upgrade,66.14
TXN-00024356,CUST-003150,2024-05-31,Renewal,41.66
TXN-00024357,CUST-001032,2024-01-09,Renewal,44.59
TXN-00024358,CUST-002663,2023-01-28,Subscription,154.36
TXN-00024359,CUST-000510,2023-03-14,Renewal,45.01
TXN-00024360,CUST-000881,2024-01-19,Upgrade,88.13
TXN-00024361,CUST-003512,2023-07-23,Upgrade,243.32
TXN-00024362,CUST-003709,2024-11-28,Renewal,48.91
TXN-00024363,CUST-001903,2023-01-05,Subscription,55.72
TXN-00024364,CUST-002266,2023-03-11,Add-on,12.43
TXN-00024365,CUST-000718,2024-03-27,Renewal,46.52
TXN-00024366,CUST-003351,2023-08-24,Add-on,49.43
TXN-00024367,CUST-004658,2024-11-26,Subscription,47.22
TXN-00024368,CUST-000179,2024-10-12,Renewal,146.69
TXN-00024369,CUST-004677,2023-04-03,Subscription,499.72
TXN-00024370,CUST-003162,2024-03-09,Upgrade,61.66
TXN-00024371,CUST-003343,2024-05-23,Renewal,46.65
TXN-00024372,CUST-000691,2023-04-07,Renewal,57.3
TXN-00024373,CUST-000341,2023-11-20,Subscription,148.11
TXN-00024374,CUST-003017,2024-03-09,Subscription,39.05
TXN-00024375,CUST-003713,2023-02-25,Subscription,142.39
TXN-00024376,CUST-004191,2023-12-22,Upgrade,759.43
TXN-00024377,CUST-001108,2024-06-23,Upgrade,78.56
TXN-00024378,CUST-001077,2024-03-26,Add-on,20.58
TXN-00024379,CUST-003844,2024-08-08,Subscription,493.19
TXN-00024380,CUST-002658,2023-03-05,Upgrade,286.68
TXN-00024381,CUST-002439,2024-01-18,Subscription,47.11
TXN-00024382,CUST-000386,2023-05-13,Add-on,16.3
TXN-00024383,CUST-004229,2023-07-03,Add-on,17.56
TXN-00024384,CUST-002756,2023-09-19,Renewal,143.04
TXN-00024385,CUST-000195,2023-11-06,Subscription,44.69
TXN-00024386,CUST-000767,2023-03-18,Add-on,6.21
TXN-00024387,CUST-002860,2023-08-03,Renewal,39.44
TXN-00024388,CUST-002920,2023-09-09,Upgrade,91.85
TXN-00024389,CUST-000675,2024-08-27,Add-on,196.09
TXN-00024390,CUST-004616,2023-12-01,Add-on,82.24
TXN-00024391,CUST-000909,2023-11-11,Upgrade,59.03
TXN-00024392,CUST-004204,2024-03-28,Add-on,7.19
TXN-00024393,CUST-001559,2024-08-03,Renewal,155.86
TXN-00024394,CUST-004138,2023-09-29,Upgrade,87.01
TXN-00024395,CUST-002477,2023-02-27,Upgrade,254.89
TXN-00024396,CUST-004645,2024-12-27,Renewal,48.81
TXN-00024397,CUST-002111,2024-01-20,Add-on,62.51
TXN-00024398,CUST-000113,2023-09-28,Add-on,45.4
TXN-00024399,CUST-003896,2024-01-10,Subscription,53.84
TXN-00024400,CUST-001055,2023-08-07,Upgrade,244.88
TXN-00024401,CUST-001627,2023-04-10,Renewal,151.39
TXN-00024402,CUST-004969,2024-11-27,Renewal,157.05
TXN-00024403,CUST-004270,2023-11-24,Subscription,55.94
TXN-00024404,CUST-003577,2024-12-12,Subscription,148.6
TXN-00024405,CUST-001602,2024-04-23,Subscription,152.82
TXN-00024406,CUST-001364,2024-08-20,Subscription,54.31
TXN-00024407,CUST-004764,2023-02-25,Subscription,499.31
TXN-00024408,CUST-004815,2023-11-23,Upgrade,696.26
TXN-00024409,CUST-003768,2024-04-16,Upgrade,60.76
TXN-00024410,CUST-003073,2023-05-07,Renewal,144.76
TXN-00024411,CUST-000984,2024-08-09,Add-on,21.87
TXN-00024412,CUST-003485,2023-03-23,Upgrade,257.15
TXN-00024413,CUST-003115,2024-10-20,Upgrade,64.62
TXN-00024414,CUST-002138,2024-06-21,Upgrade,213.31
TXN-00024415,CUST-001107,2024-10-14,Subscription,43.98
TXN-00024416,CUST-000802,2024-08-12,Add-on,17.25
TXN-00024417,CUST-004417,2024-06-28,Upgrade,185.15
TXN-00024418,CUST-002512,2024-02-12,Upgrade,869.88
TXN-00024419,CUST-001528,2024-03-21,Add-on,67.01
TXN-00024420,CUST-002136,2023-11-04,Subscription,149.03
TXN-00024421,CUST-000856,2024-02-19,Renewal,155.95
TXN-00024422,CUST-004889,2024-08-17,Subscription,62.62
TXN-00024423,CUST-003171,2023-08-08,Renewal,149.06
TXN-00024424,CUST-004093,2024-03-15,Subscription,57.04
TXN-00024425,CUST-002471,2023-12-05,Upgrade,217.2
TXN-00024426,CUST-003665,2024-02-02,Renewal,145.56
TXN-00024427,CUST-004543,2023-05-07,Renewal,50.05
TXN-00024428,CUST-004328,2024-07-21,Renewal,49.61
TXN-00024429,CUST-002919,2023-08-29,Upgrade,63.82
TXN-00024430,CUST-001209,2023-07-19,Upgrade,76.25
TXN-00024431,CUST-001230,2023-11-27,Renewal,48.79
TXN-00024432,CUST-003945,2024-12-31,Subscription,47.26
TXN-00024433,CUST-004024,2024-09-13,Subscription,57.37
TXN-00024434,CUST-003467,2024-05-21,Upgrade,72.69
TXN-00024435,CUST-004730,2023-09-28,Upgrade,93.56
TXN-00024436,CUST-000240,2024-10-04,Upgrade,74.43
TXN-00024437,CUST-002383,2024-11-17,Subscription,496.68
TXN-00024438,CUST-002421,2024-07-26,Upgrade,80.46
TXN-00024439,CUST-003436,2024-04-16,Upgrade,68.98
TXN-00024440,CUST-004753,2024-02-10,Subscription,51.2
TXN-00024441,CUST-004379,2024-07-14,Add-on,133.89
TXN-00024442,CUST-000083,2023-01-08,Add-on,51.7
TXN-00024443,CUST-004067,2024-01-19,Add-on,16.83
TXN-00024444,CUST-001578,2024-12-04,Upgrade,77.98
TXN-00024445,CUST-000182,2024-04-24,Add-on,32.9
TXN-00024446,CUST-001139,2023-02-20,Subscription,144.2
TXN-00024447,CUST-003155,2023-07-10,Renewal,146.39
TXN-00024448,CUST-002301,2023-09-06,Subscription,46.51
TXN-00024449,CUST-002367,2024-12-11,Renewal,39.75
TXN-00024450,CUST-003208,2024-05-04,Add-on,15.86
TXN-00024451,CUST-003318,2024-04-30,Add-on,62.36
TXN-00024452,CUST-003257,2023-04-01,Renewal,50.69
TXN-00024453,CUST-000745,2024-07-09,Subscription,32.11
TXN-00024454,CUST-001821,2023-09-29,Subscription,49.12
TXN-00024455,CUST-001164,2023-09-08,Add-on,23.52
TXN-00024456,CUST-000315,2023-01-07,Upgrade,223.61
TXN-00024457,CUST-002030,2024-10-19,Add-on,5.48
TXN-00024458,CUST-002511,2023-04-13,Subscription,147.56
TXN-00024459,CUST-000215,2024-07-31,Subscription,50.99
TXN-00024460,CUST-003357,2023-07-10,Upgrade,82.22
TXN-00024461,CUST-000760,2023-06-17,Add-on,23.28
TXN-00024462,CUST-002792,2023-01-27,Upgrade,87.99
TXN-00024463,CUST-003627,2024-09-09,Upgrade,91.49
TXN-00024464,CUST-001797,2024-01-04,Add-on,134.43
TXN-00024465,CUST-001507,2024-03-18,Subscription,145.52
TXN-00024466,CUST-002039,2024-05-15,Renewal,148.68
TXN-00024467,CUST-001318,2023-09-05,Subscription,154.94
TXN-00024468,CUST-000150,2023-08-11,Subscription,53.1
TXN-00024469,CUST-002957,2023-07-14,Upgrade,241.93
TXN-00024470,CUST-001818,2023-05-28,Subscription,497.66
TXN-00024471,CUST-002550,2024-12-07,Upgrade,187.44
TXN-00024472,CUST-002666,2024-12-24,Renewal,50.55
TXN-00024473,CUST-000112,2024-09-10,Renewal,502.29
TXN-00024474,CUST-000895,2024-12-16,Add-on,8.03
TXN-00024475,CUST-002811,2024-05-05,Upgrade,88.73
TXN-00024476,CUST-003617,2023-08-06,Add-on,108.66
TXN-00024477,CUST-003577,2024-11-29,Subscription,153.87
TXN-00024478,CUST-004920,2023-05-17,Upgrade,59.95
TXN-00024479,CUST-001622,2023-08-04,Subscription,47.07
TXN-00024480,CUST-003133,2024-08-02,Add-on,125.28
TXN-00024481,CUST-004359,2024-02-19,Renewal,505.02
TXN-00024482,CUST-004850,2023-10-24,Upgrade,273.36
TXN-00024483,CUST-003845,2023-09-23,Add-on,17.57
TXN-00024484,CUST-003898,2023-02-10,Subscription,150.21
TXN-00024485,CUST-000801,2023-07-10,Renewal,47.86
TXN-00024486,CUST-003906,2024-07-28,Upgrade,293.29
TXN-00024487,CUST-003303,2023-05-17,Upgrade,213.94
TXN-00024488,CUST-001017,2023-11-26,Upgrade,60.24
TXN-00024489,CUST-000471,2023-09-03,Add-on,15.55
TXN-00024490,CUST-003031,2023-06-17,Subscription,49.24
TXN-00024491,CUST-000501,2024-02-09,Upgrade,208.8
TXN-00024492,CUST-001988,2024-04-16,Renewal,48.28
TXN-00024493,CUST-000134,2024-01-21,Upgrade,73.33
TXN-00024494,CUST-000070,2024-09-24,Upgrade,73.34
TXN-00024495,CUST-000860,2024-08-30,Subscription,145.45
TXN-00024496,CUST-004685,2024-10-30,Subscription,146.2
TXN-00024497,CUST-001863,2023-07-11,Add-on,154.15
TXN-00024498,CUST-000806,2023-09-22,Upgrade,61.48
TXN-00024499,CUST-004704,2023-06-19,Renewal,137.43
TXN-00024500,CUST-003446,2024-03-25,Renewal,142.95
TXN-00024501,CUST-003056,2024-04-29,Add-on,10.6
TXN-00024502,CUST-001750,2023-08-31,Add-on,6.51
TXN-00024503,CUST-001123,2024-09-28,Renewal,54.41
TXN-00024504,CUST-003312,2024-12-27,Upgrade,87.89
TXN-00024505,CUST-001206,2023-06-13,Subscription,507.3
TXN-00024506,CUST-003480,2023-08-18,Subscription,504.27
